event,label,background,composite,P_rated,V_ref,I_rated,C_bus,L_line,noise_frac,adc_bits,R_f,arc_place,t_ramp,smoothed,T1,T2,sched_tier,W_ms,di_end,di_max,didt_max,t_rise,dv_early,di_early,v_sag_end,v_min,r_dyn,collapse,spec_i,spec_v,has_period,period_strength,n_tiers,T1_est,T2_est,phase_err_t1,phase_err_t2,phase_err,resid_period,onset_found,t_on_rel,decision
00195,benign_step,flat,False,190579.34818287578,762.081513608122,250.07737988626187,0.012059665908783565,4.8894114095222477e-05,0.0012939353718815604,12,,,0.007807365980128058,False,0.0,0.0,0,1.0,0.07310153889508135,0.07827868096762892,0.0026716279129282293,0.853,0.0016194648514923319,0.013901085119150947,0.001940132528221789,0.997179854690326,0.026182081467549245,0.0,-0.051596191979495436,-0.1353277807990593,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.7765000000184985,HOLD
00196,benign_step,flat,False,260566.2759349644,836.278345022538,311.5784086552451,0.005602545427314608,2.141047684671302e-05,0.0013498467913440615,14,,,0.004705663617277261,False,0.0,0.0,0,0.25,0.034656514227463436,0.03645612265954245,0.0023597814790220916,0.21000000000000002,0.001851405349711793,0.014506417809379727,0.0008491303868876114,0.998177772979196,0.023814172677417592,0.0,0.08758700734377711,-0.01928476777482019,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.36850000001849986,HOLD
00196,benign_step,flat,False,260566.2759349644,836.278345022538,311.5784086552451,0.005602545427314608,2.141047684671302e-05,0.0013498467913440615,14,,,0.004705663617277261,False,0.0,0.0,0,0.5,0.07069477671420317,0.07516777713617923,0.0023597814790220916,0.4355,0.001851405349711793,0.014506417809379727,0.0019129353870482137,0.9972365532358681,0.026681656247759113,0.0,0.184282218002602,-0.026277076260074902,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.36850000001849986,HOLD
00196,benign_step,flat,False,260566.2759349644,836.278345022538,311.5784086552451,0.005602545427314608,2.141047684671302e-05,0.0013498467913440615,14,,,0.004705663617277261,False,0.0,0.0,0,1.0,0.15137804602702878,0.15866846195684714,0.0023597814790220916,0.8009999999999999,0.001851405349711793,0.014506417809379727,0.0024611646303276434,0.9961992942616057,0.016151700947071357,0.0,0.16670330860997945,-0.044935532256366394,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.36850000001849986,HOLD
00197,benign_step,flat,False,206201.70043538825,812.7387626243789,253.71215194603423,0.009356855474342408,1.224186346459851e-05,0.0005360321838793934,16,,,0.0014230157595260806,False,0.0,0.0,0,0.25,0.035604828967833825,0.036783844085368,0.0009617147479542369,0.20450000000000002,0.001133531581985432,0.01770815294272356,0.0013740313710512255,0.9982935893609578,0.037536888159172756,0.0,0.2822132910063198,0.09614340023789371,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.35600000001850124,HOLD
00197,benign_step,flat,False,206201.70043538825,812.7387626243789,253.71215194603423,0.009356855474342408,1.224186346459851e-05,0.0005360321838793934,16,,,0.0014230157595260806,False,0.0,0.0,0,0.5,0.061007833663543294,0.06348164197821786,0.0009617147479542369,0.42000000000000004,0.001133531581985432,0.01770815294272356,0.0024542982819651523,0.9971328143237413,0.03958045519348832,0.0,0.16073638039190835,0.017509494441045763,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.35600000001850124,HOLD
00197,benign_step,flat,False,206201.70043538825,812.7387626243789,253.71215194603423,0.009356855474342408,1.224186346459851e-05,0.0005360321838793934,16,,,0.0014230157595260806,False,0.0,0.0,0,1.0,0.12348724497559187,0.1314896341385517,0.001007753547979189,0.869,0.001133531581985432,0.01770815294272356,0.005103901238175475,0.9940878674101226,0.040999391055494834,0.0,0.47792877395009,0.044784961924757005,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.35600000001850124,HOLD
00198,benign_step,flat,False,375112.93577151647,814.0451196123295,460.80116044446714,0.005769392881173639,2.1365486933378882e-05,0.0014141546401731239,16,,,0.006509586847919247,True,0.0,0.0,0,0.25,0.025816405525011736,0.02735700031593391,0.0018923698558935827,0.223,0.002193580652537859,0.01584980955635723,0.0007969908842677576,0.9978930842197137,0.02972027267130943,0.0,0.07614747631204401,0.0805814874125039,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.5655000000185026,HOLD
00198,benign_step,flat,False,375112.93577151647,814.0451196123295,460.80116044446714,0.005769392881173639,2.1365486933378882e-05,0.0014141546401731239,16,,,0.006509586847919247,True,0.0,0.0,0,0.5,0.03962682671054495,0.04232491082017915,0.0020219897636399426,0.4,0.002193580652537859,0.01584980955635723,0.0016564552737611572,0.9974172951196769,0.04077245032113753,0.0,0.03567377859715736,0.050275623955118066,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.5655000000185026,HOLD
00198,benign_step,flat,False,375112.93577151647,814.0451196123295,460.80116044446714,0.005769392881173639,2.1365486933378882e-05,0.0014141546401731239,16,,,0.006509586847919247,True,0.0,0.0,0,1.0,0.07062353164567986,0.07466897527458755,0.0028515253841532324,0.825,0.002193580652537859,0.01584980955635723,0.0031680515274022086,0.996035939276702,0.04423199267908897,0.0,0.03521367463284519,0.03983614262313326,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.5655000000185026,HOLD
00199,benign_step,flat,False,273976.9781488939,837.2247304145978,327.24424900016885,0.0034132770485962656,2.3597357241269554e-06,0.0010255579762729703,14,,,0.002112046182599105,True,0.0,0.0,0,0.25,-0.0450846817784387,0.04791260067803934,0.0018715554249858796,0.2115,0.0005101546082500785,0.017698683527011493,-0.0017389937197102568,1.000016878539118,-0.03773474509536197,0.0,-0.010308856942921153,-0.022553774396747887,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.20950000001850044,HOLD
00199,benign_step,flat,False,273976.9781488939,837.2247304145978,327.24424900016885,0.0034132770485962656,2.3597357241269554e-06,0.0010255579762729703,14,,,0.002112046182599105,True,0.0,0.0,0,0.5,-0.08796366207175539,0.09381250225520357,0.0020353180983717803,0.426,0.0005101546082500785,0.017698683527011493,-0.003973531550819973,1.000016878539118,-0.04466465811192712,0.0,0.014975495028335168,-0.09394435642395524,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.20950000001850044,HOLD
00199,benign_step,flat,False,273976.9781488939,837.2247304145978,327.24424900016885,0.0034132770485962656,2.3597357241269554e-06,0.0010255579762729703,14,,,0.002112046182599105,True,0.0,0.0,0,1.0,-0.18874921750176704,0.2007836131429305,0.0020353180983717803,0.8059999999999999,0.0005101546082500785,0.017698683527011493,-0.008113771541219849,1.000016878539118,-0.042760500665275675,0.0,0.09949671314450105,-0.04565174792336504,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.20950000001850044,HOLD
00200,benign_train,train,False,984721.8413182172,779.7254065482547,1262.9084970790623,0.00457838508892864,4.566376947182812e-06,0.002541428853568339,12,,,0.010672328893542842,True,2.6939256129519378,0.02818752527484241,1,0.25,0.013460876738484005,0.014648061453394217,0.0033814524945929834,0.1085,0.0022318496799948848,0.010641777289337908,0.0008396446170651008,0.9975306438021478,0.05806318885428273,0.0,-0.08541358729729046,0.20817787787442704,1.0,0.540063307984792,2.0,2.6486,0.028200000000000003,0.026641810747547012,,0.026641810747547012,0.013019818663018313,1.0,0.3494675661075419,HOLD
00200,benign_train,train,False,984721.8413182172,779.7254065482547,1262.9084970790623,0.00457838508892864,4.566376947182812e-06,0.002541428853568339,12,,,0.010672328893542842,True,2.6939256129519378,0.02818752527484241,1,0.5,0.01853195238210003,0.02177851000589743,0.0033814524945929834,0.3,0.0022318496799948848,0.010641777289337908,0.0005094378033231196,0.9975306438021478,0.02608227756022954,0.0,-0.08319291213532207,0.1807238649939283,1.0,0.540063307984792,2.0,2.6486,0.028200000000000003,0.026641810747547012,,0.026641810747547012,0.016988246701518123,1.0,0.3494675661075419,HOLD
00200,benign_train,train,False,984721.8413182172,779.7254065482547,1262.9084970790623,0.00457838508892864,4.566376947182812e-06,0.002541428853568339,12,,,0.010672328893542842,True,2.6939256129519378,0.02818752527484241,1,1.0,0.030026316140109918,0.03453247137276934,0.003822510570058675,0.773,0.0022318496799948848,0.010641777289337908,0.001003593113902722,0.9971916757298221,0.032346512211461224,0.0,-0.07832383645462923,0.15167172607264717,1.0,0.540063307984792,2.0,2.6486,0.028200000000000003,0.026641810747547012,,0.026641810747547012,0.022271031085239253,1.0,0.3494675661075419,HOLD
00201,benign_train,train,False,271066.3887562906,823.3868907318248,329.20901681512964,0.042206895103176954,1.0956522903094382e-06,0.002720393847006471,12,,,0.0005835036960553841,True,0.691120302164859,0.03674881820557139,2,0.25,0.03374315795453926,0.03811829073290186,0.0039875472547206935,0.2,0.0028625519037516595,0.014193007204577706,-0.0003152486607511378,0.9976057177776229,-0.009073690456222616,0.0,0.14247249538334536,-0.04735693752716225,1.0,0.609398653446721,2.0,0.6854,0.0368,0.43974024595064476,0.014870569112495957,0.014870569112495957,0.033184899484884296,1.0,0.20224459579876175,HOLD
00201,benign_train,train,False,271066.3887562906,823.3868907318248,329.20901681512964,0.042206895103176954,1.0956522903094382e-06,0.002720393847006471,12,,,0.0005835036960553841,True,0.691120302164859,0.03674881820557139,2,0.5,0.06597769237345562,0.07312895933733769,0.004067296809319457,0.422,0.0028625519037516595,0.014193007204577706,-0.00020034877987018112,0.9976057177776229,-0.002991276240947093,0.0,0.14999264827924327,-0.012825227966902783,1.0,0.609398653446721,2.0,0.6854,0.0368,0.43974024595064476,0.014870569112495957,0.014870569112495957,0.06446242070867364,1.0,0.20224459579876175,HOLD
00201,benign_train,train,False,271066.3887562906,823.3868907318248,329.20901681512964,0.042206895103176954,1.0956522903094382e-06,0.002720393847006471,12,,,0.0005835036960553841,True,0.691120302164859,0.03674881820557139,2,1.0,0.09851886997116006,0.10171967755692093,0.0045458034068831775,0.718,0.0028625519037516595,0.014193007204577706,0.00045623600713543233,0.9976057177776229,0.004584417078566574,0.0,0.2415283991271134,-0.025088896360754925,1.0,0.609398653446721,2.0,0.6854,0.0368,0.43974024595064476,0.014870569112495957,0.014870569112495957,0.09014501841875402,1.0,0.20224459579876175,HOLD
00202,benign_train,train,False,383691.76967310824,768.7889983701854,499.08592668017593,0.006086176078784581,5.036679865299335e-06,0.0009056024680343849,14,,,0.0010368326556121942,False,1.1868464201722981,0.09394002857254187,1,0.25,0.07166298615533488,0.07658609062130298,0.0014314682522345058,0.211,0.0013768692504838637,0.02141731408599146,0.002228915870260583,0.9974032397454833,0.030674707828490983,0.0,0.5178963457987762,0.021151216535640196,1.0,0.5351902359918311,2.0,1.1778,0.0944,0.012106045163746693,,0.012106045163746693,0.07098542606499972,1.0,0.14244956311548762,HOLD
00202,benign_train,train,False,383691.76967310824,768.7889983701854,499.08592668017593,0.006086176078784581,5.036679865299335e-06,0.0009056024680343849,14,,,0.0010368326556121942,False,1.1868464201722981,0.09394002857254187,1,0.5,0.13471314816134444,0.1403055118062804,0.0016223323164507916,0.4075,0.0013768692504838637,0.02141731408599146,0.0035529504635200882,0.9959980034125815,0.026179854433087898,0.0,0.7298476981500035,0.04958660163041822,1.0,0.5351902359918311,2.0,1.1778,0.0944,0.012106045163746693,,0.012106045163746693,0.12956940779665416,1.0,0.14244956311548762,HOLD
00202,benign_train,train,False,383691.76967310824,768.7889983701854,499.08592668017593,0.006086176078784581,5.036679865299335e-06,0.0009056024680343849,14,,,0.0010368326556121942,False,1.1868464201722981,0.09394002857254187,1,1.0,0.2666375428141546,0.2783467538854093,0.0016223323164507916,0.787,0.0013768692504838637,0.02141731408599146,0.008545484049662287,0.9906603650492408,0.031929317388764866,0.0,0.8264087331158722,0.03731742868968624,1.0,0.5351902359918311,2.0,1.1778,0.0944,0.012106045163746693,,0.012106045163746693,0.21552459095527593,1.0,0.14244956311548762,HOLD
00203,benign_train,train,False,279954.41396518116,760.3210411483104,368.2055326817826,0.018991046420264647,1.0098948853649323e-06,0.0016881197739352651,12,,,0.0037282474999568425,True,2.15401935397041,0.020483969389410953,1,0.25,0.017788380350107765,0.01981174144219145,0.0028031491060120377,0.108,0.0015675984054811243,0.01250656815496045,0.0002394560543630433,0.9985498096454476,0.012744901364617617,0.0,0.007154769348988633,0.0020794115361833744,1.0,0.5923970071328848,2.0,2.1510000000000002,0.0204,0.0001308693617159129,,0.0001308693617159129,0.01693894125846847,1.0,0.5331150710263799,HOLD
00203,benign_train,train,False,279954.41396518116,760.3210411483104,368.2055326817826,0.018991046420264647,1.0098948853649323e-06,0.0016881197739352651,12,,,0.0037282474999568425,True,2.15401935397041,0.020483969389410953,1,0.5,0.026997996095298432,0.028645906752011382,0.002888092704368801,0.3875,0.0015675984054811243,0.01250656815496045,3.530404365260665e-05,0.9985498096454476,0.001260948945504535,0.0,-0.06162422633841509,-0.020216030915481374,1.0,0.5923970071328848,2.0,2.1510000000000002,0.0204,0.0001308693617159129,,0.0001308693617159129,0.024789454249831498,1.0,0.5331150710263799,HOLD
00203,benign_train,train,False,279954.41396518116,760.3210411483104,368.2055326817826,0.018991046420264647,1.0098948853649323e-06,0.0016881197739352651,12,,,0.0037282474999568425,True,2.15401935397041,0.020483969389410953,1,1.0,0.04498868540698996,0.04805558631808431,0.002888092704368801,0.8185,0.0015675984054811243,0.01250656815496045,0.0004890196378158593,0.9985344918647133,0.010633477201797373,0.0,-0.06779962174489777,-0.05177087822542943,1.0,0.5923970071328848,2.0,2.1510000000000002,0.0204,0.0001308693617159129,,0.0001308693617159129,0.03462552911060499,1.0,0.5331150710263799,HOLD
00204,benign_train,train,False,456891.86190346954,804.5948954479004,567.8532942334016,0.004175724746273483,3.917110209174129e-05,0.0021301125801912626,14,,,0.018678376254665115,True,0.6115004221176688,0.022236727310955693,1,0.25,0.0076076896972470205,0.010967383568526614,0.0035407400125084952,0.0005,0.001738985774163491,0.009208148907002632,0.00016802714929712635,0.9983450222592813,0.019520586267284486,0.0,0.12509925216875892,0.0025252349895947377,1.0,0.6049727042091141,2.0,0.606,0.0222,0.0006262376128014502,,0.0006262376128014502,0.007307060916985468,1.0,1.069444712470391,HOLD
00204,benign_train,train,False,456891.86190346954,804.5948954479004,567.8532942334016,0.004175724746273483,3.917110209174129e-05,0.0021301125801912626,14,,,0.018678376254665115,True,0.6115004221176688,0.022236727310955693,1,0.5,0.010068726175414967,0.013038382355042401,0.003963846836400594,0.0795,0.001738985774163491,0.009208148907002632,0.0002836457339703978,0.9983411751296659,0.02562586963262409,0.0,0.06397038491473094,-0.0035628034495302995,1.0,0.6049727042091141,2.0,0.606,0.0222,0.0006262376128014502,,0.0006262376128014502,0.009311586552395959,1.0,1.069444712470391,HOLD
00204,benign_train,train,False,456891.86190346954,804.5948954479004,567.8532942334016,0.004175724746273483,3.917110209174129e-05,0.0021301125801912626,14,,,0.018678376254665115,True,0.6115004221176688,0.022236727310955693,1,1.0,0.012590613241576303,0.017469874707155553,0.003963846836400594,0.43600000000000005,0.001738985774163491,0.009208148907002632,0.00022680708580043006,0.9979600375104708,0.016688510059765627,0.0,0.04256277825803713,-0.018178991343092626,1.0,0.6049727042091141,2.0,0.606,0.0222,0.0006262376128014502,,0.0006262376128014502,0.00947298072473507,1.0,1.069444712470391,HOLD
00205,benign_train,train,False,468961.1962983368,798.2834312329057,587.4620190651477,0.0011033107245439105,2.454415792484026e-06,0.0009580843508523968,14,,,0.004038404995785314,False,1.0174836980633326,0.0,1,0.25,0.04303491036039804,0.0446077486245295,0.0016074608637552516,0.2085,0.0015197753316733224,0.02011456725318604,0.0014121992285711276,0.998289049152525,0.03206999212700026,0.0,0.4149649652040267,0.0859433937012236,1.0,0.6147996355522564,1.0,1.0194,0.0,0.0013169511564772307,,0.0013169511564772307,0.04269486996289399,1.0,0.14825483275560103,HOLD
00205,benign_train,train,False,468961.1962983368,798.2834312329057,587.4620190651477,0.0011033107245439105,2.454415792484026e-06,0.0009580843508523968,14,,,0.004038404995785314,False,1.0174836980633326,0.0,1,0.5,0.07357225142386423,0.07712793558951112,0.0016074608637552516,0.416,0.0015197753316733224,0.02011456725318604,0.00238864326456364,0.9971059013365867,0.03203126121252172,0.0,0.20470100846441242,0.03490450945522933,1.0,0.6147996355522564,1.0,1.0194,0.0,0.0013169511564772307,,0.0013169511564772307,0.07074888774557676,1.0,0.14825483275560103,HOLD
00205,benign_train,train,False,468961.1962983368,798.2834312329057,587.4620190651477,0.0011033107245439105,2.454415792484026e-06,0.0009580843508523968,14,,,0.004038404995785314,False,1.0174836980633326,0.0,1,1.0,0.134718500417756,0.14055054473576414,0.001875370574812922,0.8515,0.0015197753316733224,0.02011456725318604,0.004222509642564616,0.9950738015867725,0.031112262731810933,0.0,0.4686078254908862,0.07280387243618787,1.0,0.6147996355522564,1.0,1.0194,0.0,0.0013169511564772307,,0.0013169511564772307,0.10851481184023291,1.0,0.14825483275560103,HOLD
00206,benign_train,train,False,998607.8120946662,817.526430212187,1221.4991163471987,0.0235333145064786,3.415392229846671e-05,0.0036906645396923956,14,,,0.0020734938471988064,False,0.4417532916437416,0.06827975141798315,2,0.25,0.018880641418092373,0.02435176013227498,0.005884852628180952,0.0195,0.004889682727286663,0.011211918309238351,0.0028261550650893834,0.9946195505139713,0.14215613096453927,0.0,-0.07828819836313311,0.23701661374453054,1.0,0.6140297863584225,2.0,0.4414,0.0682,0.08630493761559332,0.004325513253111116,0.004325513253111116,0.01726343096239801,1.0,1.1117708945080906,HOLD
00206,benign_train,train,False,998607.8120946662,817.526430212187,1221.4991163471987,0.0235333145064786,3.415392229846671e-05,0.0036906645396923956,14,,,0.0020734938471988064,False,0.4417532916437416,0.06827975141798315,2,0.5,0.03161281262340013,0.03694129080006998,0.005884852628180952,0.266,0.004889682727286663,0.011211918309238351,0.0031349199595142,0.9935644717158775,0.0961254092284225,0.0,-0.04427119118202351,0.23333605995730447,1.0,0.6140297863584225,2.0,0.4414,0.0682,0.08630493761559332,0.004325513253111116,0.004325513253111116,0.025840266762659166,1.0,1.1117708945080906,HOLD
00206,benign_train,train,False,998607.8120946662,817.526430212187,1221.4991163471987,0.0235333145064786,3.415392229846671e-05,0.0036906645396923956,14,,,0.0020734938471988064,False,0.4417532916437416,0.06827975141798315,2,1.0,0.05693682204180798,0.06487188792490141,0.006468841822777262,0.824,0.004889682727286663,0.011211918309238351,0.004125750253273315,0.9926859072138239,0.07121119363944606,0.0,-0.06120373835929649,0.1973756937492328,1.0,0.6140297863584225,2.0,0.4414,0.0682,0.08630493761559332,0.004325513253111116,0.004325513253111116,0.007162658584774462,1.0,1.1117708945080906,HOLD
00207,benign_train,train,False,879283.5764654677,828.256959598604,1061.6072298282802,0.020056525715386474,6.100582718123729e-06,0.002527280720699055,14,,,0.010032541461720121,True,1.047589216065936,0.0,1,0.25,0.012775697284528393,0.015409153853635718,0.003569471575346699,0.021500000000000002,0.0018798820002545488,0.010008707615224705,-0.0001220694095978547,0.9978543643430705,-0.008861214577860384,0.0,-0.15868952332131137,-0.00966275321947418,1.0,0.5345538683162648,1.0,1.0474,0.0,0.009083444712220778,,0.009083444712220778,0.012313330090555507,1.0,0.6409598267400618,HOLD
00207,benign_train,train,False,879283.5764654677,828.256959598604,1061.6072298282802,0.020056525715386474,6.100582718123729e-06,0.002527280720699055,14,,,0.010032541461720121,True,1.047589216065936,0.0,1,0.5,0.019521076932176525,0.022242939112027287,0.0035694744500049396,0.325,0.0018798820002545488,0.010008707615224705,0.0004171345797095942,0.9976381787953842,0.020327129082369833,0.0,-0.1424758939976124,-0.05549964242701158,1.0,0.5345538683162648,1.0,1.0474,0.0,0.009083444712220778,,0.009083444712220778,0.018170963575912465,1.0,0.6409598267400618,HOLD
00207,benign_train,train,False,879283.5764654677,828.256959598604,1061.6072298282802,0.020056525715386474,6.100582718123729e-06,0.002527280720699055,14,,,0.010032541461720121,True,1.047589216065936,0.0,1,1.0,0.03375454114927299,0.03857374524102568,0.003920872655026799,0.747,0.0018798820002545488,0.010008707615224705,0.0009627170300723655,0.9971710557371218,0.027700467283899216,0.0,-0.10598199537964312,-0.003079447891314419,1.0,0.5345538683162648,1.0,1.0474,0.0,0.009083444712220778,,0.009083444712220778,0.026597095261777847,1.0,0.6409598267400618,HOLD
00208,benign_train,train,False,105002.05666802061,791.9312101536682,132.58987058692352,0.017489302166847395,3.4713814826474003e-06,0.0009746925894860551,16,,,0.004843352740270915,True,0.5720868183115444,0.04492848356157931,1,0.25,0.019293634635407352,0.021020762445766138,0.0015223243427584386,0.1035,0.0012304448684322237,0.01561531906078645,0.0006747021729700064,0.9986696182133045,0.03324698532774502,0.0,-0.10512489379855357,0.08911317063673593,1.0,0.5529895623003878,2.0,0.5684,0.0454,0.029082512325821597,,0.029082512325821597,0.0190438780281987,1.0,1.1134542271358239,HOLD
00208,benign_train,train,False,105002.05666802061,791.9312101536682,132.58987058692352,0.017489302166847395,3.4713814826474003e-06,0.0009746925894860551,16,,,0.004843352740270915,True,0.5720868183115444,0.04492848356157931,1,0.5,0.024943984557087948,0.02644403932051109,0.0017364010236421627,0.3625,0.0012304448684322237,0.01561531906078645,0.0009699836928404476,0.9984419669044295,0.0373876144855878,0.0,-0.08534999699706024,0.15025533708152572,1.0,0.5529895623003878,2.0,0.5684,0.0454,0.029082512325821597,,0.029082512325821597,0.024197689621066096,1.0,1.1134542271358239,HOLD
00208,benign_train,train,False,105002.05666802061,791.9312101536682,132.58987058692352,0.017489302166847395,3.4713814826474003e-06,0.0009746925894860551,16,,,0.004843352740270915,True,0.5720868183115444,0.04492848356157931,1,1.0,0.038044462132382134,0.04192892882799132,0.001783973299720189,0.7725,0.0012304448684322237,0.01561531906078645,0.0011782185716666044,0.9982017726733899,0.030176329940768486,0.0,-0.10442296801593869,0.07773693908034329,1.0,0.5529895623003878,2.0,0.5684,0.0454,0.029082512325821597,,0.029082512325821597,0.03400970879777776,1.0,1.1134542271358239,HOLD
00209,benign_train,train,False,433332.075404303,807.6678361338377,536.5226346991686,0.02911540006646879,1.3196629519132376e-05,0.0028801138318701497,12,,,0.004590342694566364,False,1.0092335153645067,0.0,1,0.25,0.015239713242018081,0.018167511409290283,0.004124772962948759,0.1285,0.00312193893566868,0.005158601563623733,0.0014330969198790375,0.9972245106576231,0.08824644244155071,0.0,-0.03759268285802184,0.13256517326238987,1.0,0.5751168737471372,1.0,1.0090000000000001,0.0,0.0020242814757662764,,0.0020242814757662764,0.01480343835824002,1.0,0.673711579685321,HOLD
00209,benign_train,train,False,433332.075404303,807.6678361338377,536.5226346991686,0.02911540006646879,1.3196629519132376e-05,0.0028801138318701497,12,,,0.004590342694566364,False,1.0092335153645067,0.0,1,0.5,0.022854276561665384,0.02653603389653994,0.004442062753326947,0.311,0.00312193893566868,0.005158601563623733,0.0012396233746563168,0.9970526039953872,0.05196650468320774,0.0,-0.066935772381121,0.19621315090647887,1.0,0.5751168737471372,1.0,1.0090000000000001,0.0,0.0020242814757662764,,0.0020242814757662764,0.021347144369336993,1.0,0.673711579685321,HOLD
00209,benign_train,train,False,433332.075404303,807.6678361338377,536.5226346991686,0.02911540006646879,1.3196629519132376e-05,0.0028801138318701497,12,,,0.004590342694566364,False,1.0092335153645067,0.0,1,1.0,0.04407027911057857,0.04894465520416947,0.004442062753326947,0.8275,0.00312193893566868,0.005158601563623733,0.0021826145876420013,0.9961149267188185,0.048426915269085026,0.0,-0.015652336725384384,0.23557781201332173,1.0,0.5751168737471372,1.0,1.0090000000000001,0.0,0.0020242814757662764,,0.0020242814757662764,0.0353051301652766,1.0,0.673711579685321,HOLD
00210,benign_train,train,False,204178.43076780264,835.519010067542,244.3731720135215,0.01046598757353938,2.7165784891797914e-06,0.0027874222091374286,14,,,0.0012810684389049178,False,0.4942847058489152,0.03338746385870159,2,0.25,0.028110942931909823,0.03366256119574409,0.0034201984679763514,0.1785,0.0020156851604377747,0.013886526242570058,0.0008008548061906416,0.9978381568292002,0.027510438533847298,0.0,-0.08910149909373924,-0.053842754702050764,1.0,0.606617181083337,2.0,0.4922,0.0332,0.18452390418797782,0.007349397448112915,0.007349397448112915,0.02635307357456456,1.0,0.24423538243456555,HOLD
00210,benign_train,train,False,204178.43076780264,835.519010067542,244.3731720135215,0.01046598757353938,2.7165784891797914e-06,0.0027874222091374286,14,,,0.0012810684389049178,False,0.4942847058489152,0.03338746385870159,2,0.5,0.05038658310469873,0.05385894263860411,0.003534845515222896,0.3855,0.0020156851604377747,0.013886526242570058,0.0008765443847939404,0.9968533772793648,0.01705784529413068,0.0,-0.08757118960648894,0.07364541270223444,1.0,0.606617181083337,2.0,0.4922,0.0332,0.18452390418797782,0.007349397448112915,0.007349397448112915,0.04520851215735089,1.0,0.24423538243456555,HOLD
00210,benign_train,train,False,204178.43076780264,835.519010067542,244.3731720135215,0.01046598757353938,2.7165784891797914e-06,0.0027874222091374286,14,,,0.0012810684389049178,False,0.4942847058489152,0.03338746385870159,2,1.0,0.10916237172425564,0.1182982321555059,0.005178067825321614,0.8335,0.0020156851604377747,0.013886526242570058,0.0021957204385418903,0.996565348464077,0.019931673621170185,0.0,-0.02968977928963667,0.08010495581732652,1.0,0.606617181083337,2.0,0.4922,0.0332,0.18452390418797782,0.007349397448112915,0.007349397448112915,0.08000467292379908,1.0,0.24423538243456555,HOLD
00211,benign_train,train,False,144084.46741930398,826.0261792592804,174.43087281871422,0.025304957946713048,3.197713483833496e-06,0.0027616907750873656,16,,,0.005566252787320077,False,0.3930095214578757,0.0,1,0.25,0.0172641813974336,0.020740096820328416,0.004275960531155736,0.0515,0.0030812585111949847,0.014654459347577125,-0.0007214423123377638,0.9985166727695131,-0.03950039131998205,0.0,0.09044538179675427,-0.02641678091741443,1.0,0.5381401720835857,1.0,0.4012,0.0,0.036419491530812476,,0.036419491530812476,0.01663693440923711,1.0,0.3646963531485081,HOLD
00211,benign_train,train,False,144084.46741930398,826.0261792592804,174.43087281871422,0.025304957946713048,3.197713483833496e-06,0.0027616907750873656,16,,,0.005566252787320077,False,0.3930095214578757,0.0,1,0.5,0.03354811022356712,0.03833238308429513,0.004275960531155736,0.41300000000000003,0.0030812585111949847,0.014654459347577125,0.0001221288069676954,0.9974321004777198,0.003535035814618444,0.0,0.08238749619243159,-0.02959247057047954,1.0,0.5381401720835857,1.0,0.4012,0.0,0.036419491530812476,,0.036419491530812476,0.0314555067610089,1.0,0.3646963531485081,HOLD
00211,benign_train,train,False,144084.46741930398,826.0261792592804,174.43087281871422,0.025304957946713048,3.197713483833496e-06,0.0027616907750873656,16,,,0.005566252787320077,False,0.3930095214578757,0.0,1,1.0,0.06514779750252732,0.0697961802332143,0.005306245119183907,0.8125,0.0030812585111949847,0.014654459347577125,0.00011860404604246315,0.9974321004777198,0.0017930157997767292,0.0,0.060228579704483684,-0.0865611591256893,1.0,0.5381401720835857,1.0,0.4012,0.0,0.036419491530812476,,0.036419491530812476,0.051583236666475,1.0,0.3646963531485081,HOLD
00212,benign_train,train,False,107714.15237548677,775.6520562546916,138.86916370156305,0.007002259855250152,1.7803567895385325e-05,0.001496804472763594,16,,,0.0005777827725029316,False,0.40574972028982703,0.025240433585700963,2,0.25,0.02013492131963994,0.021401055397963085,0.002410533997679928,0.154,0.0024167953530708063,0.013217775887999684,0.0007174299464513324,0.9984580295756005,0.03394523857463571,0.0,-0.011747642970429796,0.10821097335728637,1.0,0.6315980279372846,2.0,0.40540000000000004,0.025400000000000002,0.4996912493919732,0.024123831572701704,0.024123831572701704,0.019456957602677873,1.0,0.5841992748933933,HOLD
